2.16,1035.50980883618
2.18,1033.46452491959
2.2,1031.38790623802
2.22,1029.2806943001
2.24,1027.14362796337
2.26,1024.97744276599
2.28,1022.78287030941
2.3,1020.560637689
2.32,1018.31146696993
2.34,1016.03607470571
2.36,1013.73517149673
2.38,1011.4094615867
2.4,1009.05964249447
2.42,1006.68640467938
2.44,1004.29043123788
2.46,1001.87239762973
2.48,999.4329714318
2.5,996.97281211794
2.52,994.492570863123
2.54,991.9928903705
2.56,989.474404719822
2.58,986.937739235909
2.6,984.383510375866
2.62,981.812325633833
2.64,979.224783462121
2.66,976.621473207648
2.68,974.002975062656
2.7,971.36986002873
2.72,968.722689893231
2.74,966.062017217259
2.76,963.388385334355
2.78,960.70232835917
2.8,958.004371205381
2.82,955.295029612179
2.84,952.574810178692
2.86,949.84421040574
2.88,947.103718744353
2.9,944.353814650528
2.92,941.594968645718
2.94,938.827642382585
2.96,936.052288715569
2.98,933.26935177587
3,930.479267050436
3.02,927.682461464602
3.04,924.87935346803
3.06,922.070353123629
3.08,919.25586219915
3.1,916.436274261172
3.12,913.611974771217
3.14,910.783341183735
3.16,907.950743045734
3.18,905.114542097833
3.2,902.275092376533
3.22,899.432740317513
3.24,896.587824859778
3.26,893.740677550488
3.28,890.891622650309
3.3,888.040977239151
3.32,885.189051322149
3.34,882.336147935762
3.36,879.482563253876
3.38,876.628586693805
3.4,873.774501022082
3.42,870.920582459945
3.44,868.06710078845
3.46,865.214319453103
3.48,862.362495667957
3.5,859.511880519106
3.52,856.662719067493
3.54,853.815250451005
3.56,850.969707985774
3.58,848.126319266652
3.6,845.285306266816
3.62,842.44688543645
3.64,839.61126780048
3.66,836.778659055327
3.68,833.949259664645
3.7,831.12326495402
3.72,828.300865204601
3.74,825.482245745655
3.76,822.667587046015
3.78,819.857064804405
3.8,817.050850038643
3.82,814.24910917369
3.84,811.452004128552
3.86,808.659692402018
3.88,805.872327157229
3.9,803.090057305081
3.92,800.313027586441
3.94,797.5413786532
3.96,794.775247148138
3.98,792.014765783616
4,789.260063419094
4.02,786.511265137475
4.04,783.768492320282
4.06,781.031862721672
4.08,778.301490541289
4.1,775.577486495973
4.12,772.859957890311
4.14,770.149008686067
4.16,767.444739570472
4.18,764.747248023396
4.2,762.056628383414
4.22,759.372971912764
4.24,756.696366861222
4.26,754.026898528889
4.28,751.364649327911
4.3,748.709698843144
4.32,746.062123891769
4.34,743.421998581871
4.36,740.789394369992
4.38,738.164380117681
4.4,735.547022147036
4.42,732.937384295264
4.44,730.335527968263
4.46,727.741512193245
4.48,725.155393670407
4.5,722.577226823669
4.52,720.007063850485
4.54,717.444954770741
4.56,714.890947474764
4.58,712.345087770431
4.6,709.807419429418
4.62,707.277984232584
4.64,704.756822014506
4.66,702.243970707181
4.68,699.739466382909
4.7,697.24334329636
4.72,694.755633925854
4.74,692.276369013842
4.76,689.805577606631
4.78,687.343287093338
4.8,684.889523244101
4.82,682.444310247551
4.84,680.007670747568
4.86,677.579625879314
4.88,675.160195304575
4.9,672.749397246412
4.92,670.347248523132
4.94,667.953764581598
4.96,665.568959529882
4.98,663.192846169275
5,660.825436025669
